SK_ID_CURR,TARGET
100001,0.08164770683288619
100005,0.08943649515543742
100013,0.07970501288159447
100028,0.06246901171176976
100038,0.08048305088460017
100042,0.07370566653045704
100057,0.08323302953341942
100065,0.09055065581755072
100066,0.086440883058561
100067,0.09381716386640886
100074,0.07942533359935555
100090,0.08857554316724942
100091,0.08792848212764284
100092,0.08623800587151853
100106,0.09110856895387853
100107,0.08783282439674556
100109,0.0853134946021027
100117,0.08326101122620001
100128,0.08480987156305071
100141,0.08368722905480049
100150,0.08938468726779997
100168,0.08848567774345989
100169,0.08242352716055004
100170,0.06708754194914363
100171,0.08232504563632223
100172,0.0893530346598985
100184,0.08883295356976548
100187,0.08324630717405464
100212,0.0842057710268635
100222,0.0741092236977329
100223,0.08342913807766096
100232,0.08681490030371891
100241,0.08459481148036498
100245,0.08615857237529892
100253,0.0764017415588713
100256,0.0919283111427712
100271,0.058821433521252776
100278,0.0842485865663072
100280,0.08323148250599448
100306,0.08627091158714806
100311,0.08896426381540533
100312,0.08402396070817551
100330,0.08239763662588312
100331,0.0770366294526861
100352,0.07827465853866922
100358,0.07687228551117874
100367,0.08862201499363298
100382,0.084748195609703
100384,0.08627041703790257
100385,0.08230233064902123
100386,0.08995112413332901
100399,0.07253870310495708
100404,0.05538052784806897
100416,0.07538400556779501
100422,0.08739899095950235
100426,0.07037278312194428
100438,0.084279452082385
100444,0.0879175592611907
100445,0.08818283624902305
100446,0.08112935477567959
100447,0.09180636597977307
100450,0.09269827625077902
100466,0.08862963617558105
100483,0.07945644006848925
100484,0.056958861351188175
100494,0.07936949187114853
100510,0.08552739826194396
100512,0.09179638504143443
100517,0.08051616827563515
100548,0.09116201170367681
100551,0.07326319393629344
100552,0.08844489206973441
100553,0.09082725981453192
100561,0.09329116857444968
100568,0.0873559101967288
100569,0.08550537084102697
100591,0.08709005860831345
100592,0.07630716120190036
100602,0.08421826077122814
100607,0.0842669202646469
100613,0.08259951169981161
100617,0.08366440714454622
100618,0.07722042722623203
100622,0.09205450926242488
100625,0.07806688860352436
100677,0.08550370266657578
100699,0.08726683490162568
100702,0.08739325320532935
100711,0.06317114055444001
100729,0.09047239912443301
100740,0.08767391234451662
100744,0.08945034555465728
100745,0.07473395129894082
100747,0.07948467602722775
100751,0.0841736403991795
100752,0.07936888596304081
100753,0.09113525261886538
100754,0.08619917852127791
100760,0.08939144735093829
100762,0.08950107275973473
100763,0.08161964751462258
100765,0.09151882232320781
100770,0.07898183762936767
100772,0.07110966031454802
100777,0.07253916405929293
100791,0.08823379428709982
100792,0.08817062704608798
100797,0.07172473185747874
100823,0.08138591164604782
100826,0.08435936453232457
100830,0.08053868806400112
100836,0.08911434225077342
100872,0.07227305154678257
100910,0.09332562753963111
100913,0.07859211047791442
100918,0.09204902266989283
100931,0.08867581229353357
100952,0.07934019309468457
100953,0.08181366167832367
100965,0.0899046635548414
100970,0.08109320709286778
100982,0.0835421990360585
100983,0.080659494879968
100984,0.07942768812805953
100987,0.08332640008534738
100997,0.09011367817155018
100998,0.08091098315276403
101002,0.08861147855346954
101005,0.07476179585221994
101008,0.08321101951304558
101020,0.08685877335475156
101021,0.08950031237019651
101024,0.08160452475462587
101025,0.08587445349685374
101026,0.08434620536316315
101031,0.09087140087253581
101041,0.08425881873361064
101051,0.08544468635007228
101055,0.09097762968977985
101056,0.08630841284288068
101057,0.0899372187512726
101064,0.09218460163476838
101079,0.08211586707596719
101087,0.09169435652915692
101090,0.08423986854859401
101092,0.0722082293667041
101097,0.07768093123986053
101099,0.09045305271960652
101107,0.08261918325723873
101118,0.07988794947607344
101125,0.072379351998936
101126,0.08463678865123701
101128,0.07963042145269758
101136,0.09226802801718532
101140,0.08423512458932159
101149,0.08537415585673537
101160,0.08181366009478237
101169,0.07859948285987493
101181,0.07121360633624538
101186,0.08758370348250975
101190,0.08880155834411665
101193,0.08613409518803636
101194,0.08657725869018254
101198,0.08527881873429016
101200,0.08860203894432353
101204,0.08054903782518766
101211,0.08611600067469125
101213,0.08825732182854898
101223,0.09053772352707114
101225,0.08321021572747857
101237,0.08753169971951213
101243,0.08744955656607517
101244,0.08935921199505689
101258,0.08329360814140323
101259,0.08718870943279682
101268,0.08788852991659413
101269,0.09077236145606668
101271,0.0829446428370958
101279,0.08695429704635826
101281,0.08916492552384137
101287,0.08317521855436065
101292,0.0828163405230507
101294,0.08548595383160633
101296,0.07648471304802866
101297,0.08953458947106561
101299,0.06627501118638889
101301,0.08531538832886838
101305,0.08595339151387632
101308,0.0836924645241258
101318,0.08953115567881842
101327,0.07587886799723846
101329,0.09254781937511866
101332,0.0889714416141195
101337,0.0722994164155315
101343,0.08309808601544194
101345,0.09272548222688583
101346,0.07942590880023954
101353,0.07514508918693315
101354,0.08860766760763032
101355,0.06982950425104527
101356,0.0821187867079342
101362,0.08420537449049144
101363,0.07736173590821975
101365,0.08270761296403949
101366,0.08097531291130676
101367,0.08773774957731754
101368,0.07977679766675358
101374,0.07700810124880918
101380,0.08330171211317788
101383,0.08847897063179107
101398,0.07948350845550645
101399,0.08623827919300314
101401,0.07229952409198037
101412,0.08997399599162301
101426,0.0863320300941924
101427,0.08388766072949022
101428,0.08883546653165723
101429,0.0894987596018834
101434,0.08197599728119118
101440,0.08197666496776461
101448,0.08985149116705084
101449,0.08946878078216372
101465,0.09168334515944782
101467,0.08953497231415515
101472,0.09194925215508226
101478,0.08941436104610041
101497,0.07428926601365621
101504,0.05538111637651841
101547,0.08230067567755636
101548,0.08517796423863018
101555,0.09234593241208651
101570,0.07470710954437876
101572,0.08831009454439823
101578,0.09161207556369565
101580,0.086946357173779
101588,0.07733484605174913
101602,0.08414920364889206
101610,0.08739905191373448
101614,0.06883659569463023
101616,0.09333078690705812
101643,0.08841774873205387
101644,0.08229200197767961
101649,0.08851053116213754
101650,0.08894698658481526
101665,0.08639280571343078
101667,0.08447395645221305
101669,0.0925408823242607
101674,0.08213408145861895
101675,0.08950134549672203
101678,0.07941576967664439
101682,0.09158459619211028
101686,0.09049239576923059
101697,0.08568430607412741
101700,0.07936975904212912
101711,0.08897139726150453
101714,0.07481816926845747
101715,0.08481418769859377
101728,0.08223852717446027
101732,0.08979373011528634
101757,0.09074662392738272
101758,0.09101739254261118
101759,0.08388843601740796
101762,0.07456068046962931
101764,0.08835340051306083
101780,0.08477196567920584
101784,0.07230557806204864
101789,0.06642273247845235
101816,0.08501899106351135
101819,0.09165047511606221
101827,0.08414791047049933
101863,0.08976114909887524
101867,0.07739459135261581
101870,0.07946410948291995
101873,0.08519110937704961
101878,0.08575609456399684
101879,0.0732608126309795
101880,0.07665480342404234
101887,0.07105674986824712
101897,0.0823831544714573
101901,0.08294874919764492
101903,0.08848590639336024
101920,0.07384536175633874
101921,0.062306682579917186
101922,0.09082272268657456
101961,0.08842811551905043
101962,0.09222736835597768
101971,0.08416586708083841
101976,0.0852720059733549
102002,0.078331618539477
102005,0.06618060223262073
102007,0.08695903285003745
102017,0.08240312411391948
102019,0.0836337194041508
102029,0.08773634167972542
102051,0.08432878887421534
102052,0.08791119205770476
102054,0.07827192504989183
102062,0.08934492757469623
102067,0.08488119677531451
102068,0.09019971539801977
102070,0.07080963239777131
102090,0.08639279279845473
102092,0.09277540161259895
102099,0.08893991443567273
102100,0.053359398673191505
102112,0.0803301789673712
102113,0.089937445618466
102122,0.08422515992220156
102123,0.06621328794714287
102125,0.07665342683496892
102126,0.08354164890053234
102146,0.09216162420207151
102147,0.08524699050328409
102151,0.08623862880227134
102158,0.08054499428121442
102159,0.08768108592444125
102162,0.08838075505456877
102165,0.05873586189951167
102166,0.09069402110920076
102174,0.0894047735976365
102193,0.08579899540258139
102198,0.06852407219134733
102205,0.08347812658494912
102206,0.0894011980484529
102218,0.07698378272224558
102221,0.08269176826804403
102230,0.08015386437096286
102238,0.07638617696099147
102248,0.07980405238239202
102252,0.08774137096411061
102259,0.08748132703003361
102262,0.0793285472545814
102273,0.09026206541345506
102286,0.08427401121792656
102293,0.08943702345470386
102294,0.08357530093937525
102296,0.0747339369122166
102298,0.08046174502382952
102303,0.05875672945755379
102309,0.08492674161215515
102315,0.08928946012584048
102340,0.08681939476281951
102342,0.08162908605079407
102344,0.0895699901923325
102346,0.07865693159212632
102347,0.09327233229156882
102374,0.0817521879351773
102380,0.08871259516380606
102387,0.08041674204094332
102393,0.08856690140516986
102403,0.09232765353588822
102413,0.08766994329895962
102414,0.059559495070075914
102415,0.08900145574496855
102416,0.08339665732585422
102439,0.0821759725217604
102441,0.091066290083631
102443,0.08953420900747754
102444,0.09267340484177726
102445,0.09086600468574003
102448,0.08243903999477416
102449,0.08145164284178405
102450,0.0796320919992597
102456,0.09158329382433122
102458,0.08038595819354688
102459,0.07774928185021497
102465,0.07439442290817987
102470,0.090813458519253
102471,0.07930072006774455
102475,0.08893521077089463
102476,0.07585117041100709
102506,0.08963190551544271
102509,0.05546434419563725
102519,0.09245144995640224
102522,0.08881676195649522
102545,0.08447417506648022
102549,0.09191626389884246
102562,0.08232348282557941
102563,0.08329536142000686
102568,0.08686224625344056
102582,0.08937221830610804
102592,0.08869637939445436
102597,0.09116832797713394
102605,0.08915137908286744
102614,0.08940271568272065
102617,0.09274119641332793
102634,0.08683758166589828
102652,0.0863948185572992
102655,0.06460570163425973
102671,0.08434152298330581
102694,0.08244325819142148
102701,0.08906428113791073
102703,0.08194954312856377
102704,0.08794933242120274
102713,0.09250040081015809
102720,0.08876837079392633
102731,0.08300928940477356
102733,0.09091542608566408
102749,0.08233026111561052
102755,0.09096963073044784
102763,0.08994390033860723
102770,0.08930786658590815
102772,0.08325208883297577
102799,0.08485765833839912
102838,0.09217304530589211
102854,0.09160137254974031
102862,0.08717662954864085
102863,0.08057420019377841
102867,0.08415503943928661
102868,0.09234016211632044
102878,0.08276784402805536
102887,0.08868328249341735
102898,0.08478163691095432
102904,0.08265135725806347
102912,0.08781358456083763
102919,0.08255656937619806
102927,0.0918627362470337
102932,0.08985378712897203
102933,0.08880220842156784
102935,0.0783387316170928
102958,0.08881075943569963
102969,0.08297848912059158
102971,0.07361277733732112
102975,0.08479955678703203
102979,0.08465552587822986
102982,0.08702082521854507
102987,0.07919992843152233
102989,0.08933988374359524
102995,0.08859448033662692
102996,0.08857238557680004
103000,0.08123449817247806
103001,0.08596769687031133
103004,0.08242879882580291
103010,0.09063486929466444
103025,0.08453500151372025
103029,0.09227754569394278
103046,0.07101488322498489
103056,0.08755469768282613
103062,0.08096644890555443
103078,0.07931060310036787
103083,0.07423411280446875
103092,0.07717732018708091
103096,0.08815723574634635
103097,0.08123660439328567
103102,0.07118815550437997
103112,0.07954503697397823
103132,0.08034300582285873
103144,0.08001062498965403
103145,0.08722218642310689
103146,0.09113487896793465
103147,0.07356082099869589
103158,0.09249150250503885
103171,0.0879206102650086
103173,0.07204735634635435
103184,0.08880426755412035
103195,0.08099524381171644
103196,0.07470645451777469
103206,0.09074130374573913
103230,0.08012624271283217
103231,0.08334442110782088
103232,0.08824773049342613
103239,0.07744632900426042
103240,0.07741840426351282
103243,0.0863103852350627
103252,0.08060790620646956
103258,0.09084344281745811
103259,0.07793028902848595
103279,0.08259617226133828
103280,0.0830392715068461
103286,0.09158250486214028
103287,0.08432797396808797
103290,0.08232857338648077
103298,0.0861632251439614
103315,0.08223868696215425
103319,0.08221361337974872
103334,0.08422771951722761
103336,0.09328863544616534
103345,0.07933541378769139
103368,0.08423866592997976
103371,0.0846340662713809
103377,0.08229994414621745
103398,0.08419554186719731
103404,0.08372216659456261
103408,0.08688296162237934
103410,0.08774920676425597
103418,0.08173295098226016
103420,0.08456617239264339
103432,0.07146735795496234
103433,0.08935949374887457
103436,0.07040776689130987
103440,0.07503444954620274
103453,0.08630181094582731
103459,0.0586914534207936
103460,0.08825632304127384
103461,0.0901132395692052
103462,0.08415652075161223
103473,0.0931739749432626
103474,0.07069907308407294
103475,0.08825798492012756
103478,0.08770578470743369
103480,0.07291799495717977
103484,0.06624981543449325
103494,0.08439028021089157
103513,0.08321715894389904
103515,0.08229587984197889
103516,0.09339948043127494
103525,0.08428977346636689
103541,0.07717691496943588
103544,0.08323945112234017
103562,0.07821171048801749
103570,0.09178286212068576
103572,0.08627075704318853
103574,0.08857205756227056
103575,0.08151758094074173
103591,0.08849122313450239
103594,0.08870562180181099
103609,0.07095865942616748
103613,0.08270727382607615
103614,0.0925770606346335
103615,0.08812248773547814
103624,0.07796885227412928
103625,0.08257248215349643
103628,0.0809165438811027
103629,0.09085244292641863
103647,0.08838490699952185
103648,0.05904911909728771
103651,0.08687655873770915
103658,0.0889045974229207
103668,0.08438983097649536
103669,0.0831667207578363
103676,0.0920805169336849
103682,0.08465020532599578
103683,0.0936906805835083
103689,0.09137245827346056
103725,0.07807308194014158
103733,0.06134523673966268
103744,0.05556122288335767
103762,0.08639574093777813
103771,0.08861623294051726
103773,0.08746115600373988
103783,0.08685906770463199
103784,0.09075518324519692
103808,0.09062002201019434
103812,0.08786782584604298
103813,0.08213827973629743
103814,0.07245655630741375
103818,0.0898338612507127
103824,0.08474122838503023
103828,0.08875701542003839
103830,0.09048258729946884
103840,0.0768047834011169
103842,0.08439010503467588
103847,0.07708194371372395
103848,0.07532613377431181
103851,0.05884563709356648
103854,0.08957012933675389
103857,0.0849892812510192
103861,0.0845406925822098
103862,0.09332222623088694
103865,0.08906811248363103
103870,0.08217467004683829
103876,0.08338605985961663
103891,0.08230529762577032
103908,0.08735382601542599
103914,0.07794779429929019
103918,0.07926667654441905
103940,0.0916176823617395
103963,0.07709505746768446
103966,0.08908768267440854
103971,0.08435903832626104
103980,0.08423657716035156
103984,0.0874554255019941
103985,0.0891187057636458
103998,0.08429699281426613
104019,0.08642422826670723
104026,0.07936726050456291
104035,0.08104040306941976
104044,0.07942790255582308
104045,0.08840787110708825
104047,0.0843261963930958
104051,0.08454068027492621
104058,0.08285860537205152
104063,0.07227223055383204
104066,0.07719197979041073
104087,0.06813224102876693
104089,0.08684915411781102
104095,0.07649882155150572
104098,0.08577615970981013
104104,0.08256436748926561
104110,0.08329659001628555
104120,0.0904759996722127
104122,0.08095006647226174
104131,0.0813978318838392
